session_date,session_source,session_medium,session_campaign,session_default_channel_grouping,device_category,country,landing_page_path,sessions,engaged_sessions,revenue,page_views,add_to_cart_events,begin_checkout_events,purchase_events,transactions
2025-10-12,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Netherlands,/,30,14,0.0,80,2,1,0,0
2025-10-12,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/collections/sale,30,14,0.0,79,2,1,0,0
2025-10-12,instagram,paid,Stories - New Collection,Paid Social,mobile,Belgium,/products/premium-hoodie,18,8,0.0,45,1,0,0,0
2025-10-12,instagram,paid,Stories - New Collection,Paid Social,tablet,Belgium,/products/weekend-bag,15,7,0.0,44,1,0,0,0
2025-10-12,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Netherlands,/products/classic-essential-tee,17,7,0.0,54,1,0,0,0
2025-10-12,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/collections/accessories,22,13,0.0,56,1,0,0,0
2025-10-12,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/collections/new-arrivals,25,15,0.0,70,1,0,0,0
2025-10-12,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/products/recycled-sneakers,30,19,0.0,90,2,0,0,0
2025-10-12,bing,organic,,Organic Search,desktop,Germany,/,14,8,0.0,39,1,0,0,0
2025-10-12,bing,organic,,Organic Search,mobile,Netherlands,/blogs/style-guide,11,6,0.0,28,0,0,0,0
2025-10-12,bing,organic,,Organic Search,desktop,Netherlands,/collections/sale,12,7,0.0,28,0,0,0,0
2025-10-12,pinterest,referral,,Social,mobile,Belgium,/,11,4,0.0,28,0,0,0,0
2025-10-12,pinterest,referral,,Social,desktop,Netherlands,/,11,4,0.0,33,0,0,0,0
2025-10-12,pinterest,referral,,Social,desktop,Netherlands,/collections/best-sellers,8,3,0.0,24,0,0,0,0
2025-10-13,google,cpc,Performance Max - Prospecting,Paid Search,desktop,Netherlands,/products/premium-hoodie,131,73,199.18,374,11,6,3,3
2025-10-13,google,cpc,Search - Generic,Paid Search,tablet,Netherlands,/collections/accessories,134,74,205.65,349,9,4,3,3
2025-10-13,google,cpc,Brand - BE,Paid Search,desktop,Belgium,/,117,59,194.67,368,9,4,3,3
2025-10-13,google,organic,,Organic Search,mobile,France,/collections/new-arrivals,144,83,115.59,436,11,5,2,2
2025-10-13,google,organic,,Organic Search,tablet,Netherlands,/pages/about-us,178,107,209.39,455,11,5,3,3
2025-10-13,google,organic,,Organic Search,desktop,Belgium,/collections/sale,151,100,137.83,391,11,6,2,2
2025-10-13,(direct),(none),,Direct,tablet,Belgium,/collections/sale,74,34,62.15,206,6,3,1,1
2025-10-13,(direct),(none),,Direct,mobile,Other,/collections/sale,78,39,73.2,221,6,3,1,1
2025-10-13,(direct),(none),,Direct,desktop,Netherlands,/,75,37,145.66,190,5,2,2,2
2025-10-13,facebook,paid,Broad - Interest Based,Paid Social,desktop,Belgium,/,55,27,0.0,137,5,2,0,0
2025-10-13,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/,49,22,0.0,146,4,1,0,0
2025-10-13,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/,44,20,0.0,107,3,1,0,0
2025-10-13,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/products/premium-hoodie,25,10,0.0,63,2,1,0,0
2025-10-13,instagram,paid,Stories - New Collection,Paid Social,desktop,Netherlands,/collections/new-arrivals,26,12,0.0,82,1,0,0,0
2025-10-13,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/,24,11,0.0,75,2,1,0,0
2025-10-13,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/products/organic-joggers,41,28,65.06,103,3,1,1,1
2025-10-13,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/pages/about-us,45,28,144.97,136,3,1,2,2
2025-10-13,email,newsletter,Post-Purchase Flow,Email,desktop,Netherlands,/collections/sale,41,27,68.39,109,3,1,1,1
2025-10-13,bing,organic,,Organic Search,desktop,Netherlands,/collections/best-sellers,22,12,0.0,67,2,1,0,0
2025-10-13,bing,organic,,Organic Search,mobile,Netherlands,/collections/best-sellers,19,12,0.0,50,1,0,0,0
2025-10-13,bing,organic,,Organic Search,desktop,Netherlands,/,22,13,0.0,56,2,1,0,0
2025-10-13,pinterest,referral,,Social,desktop,Germany,/collections/best-sellers,15,5,0.0,47,0,0,0,0
2025-10-13,pinterest,referral,,Social,desktop,Netherlands,/collections/new-arrivals,14,5,0.0,34,1,0,0,0
2025-10-13,pinterest,referral,,Social,desktop,Germany,/,17,6,0.0,49,1,0,0,0
2025-10-14,google,cpc,Brand - NL,Paid Search,desktop,Netherlands,/blogs/style-guide,114,61,126.14,311,10,4,2,2
2025-10-14,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/,108,61,72.44,319,9,4,1,1
2025-10-14,google,cpc,Performance Max - Prospecting,Paid Search,mobile,Germany,/products/premium-hoodie,116,64,133.75,315,11,5,2,2
2025-10-14,google,organic,,Organic Search,desktop,Belgium,/collections/new-arrivals,114,72,137.15,299,10,5,2,2
2025-10-14,google,organic,,Organic Search,desktop,France,/products/weekend-bag,138,78,116.57,358,10,5,2,2
2025-10-14,google,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,113,65,55.66,286,8,3,1,1
2025-10-14,(direct),(none),,Direct,desktop,Netherlands,/collections/new-arrivals,62,31,142.52,169,4,2,2,2
2025-10-14,(direct),(none),,Direct,desktop,Netherlands,/collections/accessories,62,33,147.2,158,4,2,2,2
2025-10-14,(direct),(none),,Direct,tablet,Netherlands,/products/weekend-bag,64,30,71.93,162,5,2,1,1
2025-10-14,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Germany,/,39,16,0.0,116,3,1,0,0
2025-10-14,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Germany,/,44,19,0.0,125,2,1,0,0
2025-10-14,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Germany,/collections/best-sellers,40,17,0.0,109,2,1,0,0
2025-10-14,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/collections/sale,20,9,0.0,50,1,0,0,0
2025-10-14,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Belgium,/collections/sale,21,9,0.0,60,1,0,0,0
2025-10-14,instagram,paid,Stories - New Collection,Paid Social,tablet,Netherlands,/products/premium-hoodie,24,10,0.0,68,1,0,0,0
2025-10-14,email,newsletter,Post-Purchase Flow,Email,desktop,Belgium,/products/classic-essential-tee,37,25,56.64,93,2,1,1,1
2025-10-14,email,newsletter,Post-Purchase Flow,Email,desktop,Netherlands,/products/classic-essential-tee,37,23,61.7,115,2,1,1,1
2025-10-14,email,newsletter,Post-Purchase Flow,Email,mobile,Other,/,30,18,0.0,89,2,1,0,0
2025-10-14,bing,organic,,Organic Search,mobile,Netherlands,/,15,8,0.0,41,1,0,0,0
2025-10-14,bing,organic,,Organic Search,desktop,Germany,/collections/best-sellers,15,9,0.0,47,1,0,0,0
2025-10-14,bing,organic,,Organic Search,desktop,Belgium,/collections/new-arrivals,15,9,0.0,46,1,0,0,0
2025-10-14,pinterest,referral,,Social,mobile,Belgium,/collections/best-sellers,12,4,0.0,28,0,0,0,0
2025-10-14,pinterest,referral,,Social,mobile,Germany,/products/organic-joggers,14,5,0.0,38,0,0,0,0
2025-10-14,pinterest,referral,,Social,mobile,Netherlands,/,11,4,0.0,27,0,0,0,0
2025-10-15,google,cpc,Shopping - All Products,Paid Search,tablet,Belgium,/products/organic-joggers,111,57,134.9,357,10,5,2,2
2025-10-15,google,cpc,Search - Generic,Paid Search,mobile,Netherlands,/blogs/style-guide,101,59,57.14,311,7,3,1,1
2025-10-15,google,cpc,Brand - BE,Paid Search,tablet,Netherlands,/products/classic-essential-tee,123,69,172.27,373,8,4,3,3
2025-10-15,google,organic,,Organic Search,tablet,France,/pages/about-us,121,68,140.4,387,8,4,2,2
2025-10-15,google,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,114,70,139.21,317,9,4,2,2
2025-10-15,google,organic,,Organic Search,desktop,Netherlands,/,126,81,115.26,334,9,5,2,2
2025-10-15,(direct),(none),,Direct,mobile,Netherlands,/,63,30,74.62,156,4,2,1,1
2025-10-15,(direct),(none),,Direct,mobile,Netherlands,/products/classic-essential-tee,71,32,68.6,205,6,2,1,1
2025-10-15,(direct),(none),,Direct,desktop,Netherlands,/products/premium-hoodie,57,27,146.53,167,4,1,2,2
2025-10-15,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Netherlands,/,38,18,0.0,94,3,1,0,0
2025-10-15,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Belgium,/collections/best-sellers,38,17,0.0,91,2,0,0,0
2025-10-15,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/,43,18,0.0,116,3,1,0,0
2025-10-15,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/collections/best-sellers,23,10,0.0,71,1,0,0,0
2025-10-15,instagram,paid,Stories - New Collection,Paid Social,desktop,Belgium,/collections/best-sellers,18,8,0.0,54,1,0,0,0
2025-10-15,instagram,paid,Stories - New Collection,Paid Social,tablet,Belgium,/,21,10,0.0,62,1,0,0,0
2025-10-15,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/collections/new-arrivals,32,19,0.0,93,2,1,0,0
2025-10-15,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/products/weekend-bag,37,25,66.77,101,3,1,1,1
2025-10-15,email,newsletter,Abandoned Cart,Email,desktop,Netherlands,/collections/new-arrivals,35,20,67.53,89,2,1,1,1
2025-10-15,bing,organic,,Organic Search,desktop,Netherlands,/collections/sale,15,9,0.0,46,1,0,0,0
2025-10-15,bing,organic,,Organic Search,mobile,Netherlands,/products/organic-joggers,14,8,0.0,42,1,0,0,0
2025-10-15,bing,organic,,Organic Search,mobile,Netherlands,/products/premium-hoodie,17,9,0.0,41,1,0,0,0
2025-10-15,pinterest,referral,,Social,mobile,Netherlands,/collections/best-sellers,11,4,0.0,32,0,0,0,0
2025-10-15,pinterest,referral,,Social,tablet,Netherlands,/,13,4,0.0,32,1,0,0,0
2025-10-15,pinterest,referral,,Social,desktop,Germany,/,12,4,0.0,33,0,0,0,0
2025-10-16,google,cpc,Shopping - Best Sellers,Paid Search,mobile,Belgium,/products/premium-hoodie,124,68,138.56,373,8,4,2,2
2025-10-16,google,cpc,Search - Generic,Paid Search,desktop,Germany,/collections/best-sellers,111,65,214.4,293,10,5,3,3
2025-10-16,google,cpc,Brand - BE,Paid Search,desktop,Belgium,/collections/new-arrivals,108,58,140.65,342,10,6,2,2
2025-10-16,google,organic,,Organic Search,desktop,Netherlands,/,142,79,131.03,405,12,6,2,2
2025-10-16,google,organic,,Organic Search,mobile,Belgium,/,153,93,144.48,381,12,5,2,2
2025-10-16,google,organic,,Organic Search,desktop,Belgium,/blogs/style-guide,150,87,201.28,436,12,6,3,3
2025-10-16,(direct),(none),,Direct,mobile,Netherlands,/products/classic-essential-tee,71,36,69.69,180,4,2,1,1
2025-10-16,(direct),(none),,Direct,desktop,Netherlands,/products/premium-hoodie,75,40,118.96,230,5,2,2,2
2025-10-16,(direct),(none),,Direct,desktop,Netherlands,/collections/accessories,68,36,55.52,162,4,2,1,1
2025-10-16,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/collections/new-arrivals,48,23,0.0,118,3,1,0,0
2025-10-16,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Netherlands,/blogs/style-guide,44,19,0.0,126,3,1,0,0
2025-10-16,facebook,paid,Broad - Interest Based,Paid Social,mobile,Netherlands,/products/premium-hoodie,38,16,0.0,115,3,1,0,0
2025-10-16,instagram,paid,Stories - New Collection,Paid Social,mobile,Belgium,/collections/best-sellers,20,9,0.0,57,1,0,0,0
2025-10-16,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/products/recycled-sneakers,25,11,0.0,72,2,1,0,0
2025-10-16,instagram,paid,Stories - New Collection,Paid Social,tablet,Belgium,/collections/sale,23,10,0.0,66,2,1,0,0
2025-10-16,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/collections/sale,33,22,69.92,91,2,1,1,1
2025-10-16,email,newsletter,Post-Purchase Flow,Email,desktop,Netherlands,/collections/new-arrivals,32,19,56.82,96,2,1,1,1
2025-10-16,email,newsletter,Post-Purchase Flow,Email,tablet,Netherlands,/blogs/style-guide,34,22,62.43,81,2,1,1,1
2025-10-16,bing,organic,,Organic Search,desktop,Netherlands,/collections/best-sellers,16,10,0.0,39,1,0,0,0
2025-10-16,bing,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,18,12,0.0,56,1,0,0,0
2025-10-16,bing,organic,,Organic Search,desktop,Netherlands,/products/classic-essential-tee,17,11,0.0,53,1,0,0,0
2025-10-16,pinterest,referral,,Social,desktop,Germany,/collections/new-arrivals,13,5,0.0,34,0,0,0,0
2025-10-16,pinterest,referral,,Social,mobile,Netherlands,/collections/sale,14,6,0.0,44,1,0,0,0
2025-10-16,pinterest,referral,,Social,desktop,Netherlands,/products/classic-essential-tee,14,5,0.0,39,0,0,0,0
2025-10-17,google,cpc,Shopping - Best Sellers,Paid Search,mobile,France,/products/organic-joggers,130,76,142.63,406,9,4,2,2
2025-10-17,google,cpc,Brand - BE,Paid Search,desktop,Belgium,/,128,66,252.51,408,9,5,4,4
2025-10-17,google,cpc,Shopping - All Products,Paid Search,desktop,Other,/collections/sale,123,62,128.19,387,10,5,2,2
2025-10-17,google,organic,,Organic Search,desktop,Germany,/collections/sale,134,75,143.37,405,11,5,2,2
2025-10-17,google,organic,,Organic Search,mobile,Belgium,/collections/accessories,143,87,145.8,362,9,4,2,2
2025-10-17,google,organic,,Organic Search,mobile,Netherlands,/products/weekend-bag,131,84,64.21,324,9,4,1,1
2025-10-17,(direct),(none),,Direct,desktop,Belgium,/products/recycled-sneakers,75,35,118.95,234,5,3,2,2
2025-10-17,(direct),(none),,Direct,desktop,Belgium,/collections/new-arrivals,71,38,126.9,197,6,3,2,2
2025-10-17,(direct),(none),,Direct,desktop,Netherlands,/collections/new-arrivals,65,30,130.21,163,5,2,2,2
2025-10-17,facebook,paid,Broad - Interest Based,Paid Social,mobile,Belgium,/,47,20,0.0,129,3,1,0,0
2025-10-17,facebook,paid,Broad - Interest Based,Paid Social,desktop,Netherlands,/blogs/style-guide,45,21,0.0,124,3,1,0,0
2025-10-17,facebook,paid,Retargeting - Website Visitors,Paid Social,desktop,Belgium,/products/organic-joggers,54,22,0.0,152,5,2,0,0
2025-10-17,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Netherlands,/products/classic-essential-tee,22,10,0.0,69,1,0,0,0
2025-10-17,instagram,paid,Stories - New Collection,Paid Social,tablet,Belgium,/products/premium-hoodie,25,10,0.0,60,2,1,0,0
2025-10-17,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Germany,/products/weekend-bag,27,13,0.0,76,2,1,0,0
2025-10-17,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/,40,23,61.58,113,2,0,1,1
2025-10-17,email,newsletter,Weekly Newsletter,Email,desktop,Netherlands,/collections/best-sellers,33,22,70.3,88,2,0,1,1
2025-10-17,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/products/classic-essential-tee,39,25,67.41,110,3,1,1,1
2025-10-17,bing,organic,,Organic Search,desktop,Belgium,/products/weekend-bag,17,11,0.0,41,1,0,0,0
2025-10-17,bing,organic,,Organic Search,desktop,Netherlands,/collections/best-sellers,16,10,0.0,47,1,0,0,0
2025-10-17,bing,organic,,Organic Search,desktop,Netherlands,/products/recycled-sneakers,21,12,0.0,62,1,0,0,0
2025-10-17,pinterest,referral,,Social,mobile,Belgium,/products/weekend-bag,16,5,0.0,50,1,0,0,0
2025-10-17,pinterest,referral,,Social,mobile,Netherlands,/collections/new-arrivals,12,4,0.0,34,0,0,0,0
2025-10-17,pinterest,referral,,Social,tablet,Netherlands,/products/recycled-sneakers,13,5,0.0,33,1,0,0,0
2025-10-18,google,cpc,Shopping - All Products,Paid Search,mobile,Netherlands,/products/recycled-sneakers,87,43,67.62,237,7,4,1,1
2025-10-18,google,cpc,Shopping - Best Sellers,Paid Search,mobile,Netherlands,/products/premium-hoodie,85,46,65.31,256,6,3,1,1
2025-10-18,google,cpc,Shopping - Best Sellers,Paid Search,mobile,Netherlands,/collections/sale,80,43,58.95,193,5,3,1,1
2025-10-18,google,organic,,Organic Search,mobile,Netherlands,/collections/new-arrivals,99,62,56.45,268,8,4,1,1
2025-10-18,google,organic,,Organic Search,mobile,Netherlands,/,96,64,63.16,307,7,3,1,1
2025-10-18,google,organic,,Organic Search,mobile,Belgium,/,91,59,73.95,235,6,3,1,1
2025-10-18,(direct),(none),,Direct,desktop,Netherlands,/products/weekend-bag,50,23,60.04,142,3,1,1,1
2025-10-18,(direct),(none),,Direct,mobile,Netherlands,/,56,25,74.51,163,4,1,1,1
2025-10-18,(direct),(none),,Direct,desktop,Netherlands,/collections/new-arrivals,54,28,116.94,138,3,1,2,2
2025-10-18,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Netherlands,/products/classic-essential-tee,28,11,0.0,89,2,1,0,0
2025-10-18,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/collections/sale,30,13,0.0,79,2,1,0,0
2025-10-18,facebook,paid,Lookalike - Purchasers,Paid Social,mobile,Germany,/products/recycled-sneakers,29,14,0.0,77,2,1,0,0
2025-10-18,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Netherlands,/,15,6,0.0,46,1,0,0,0
2025-10-18,instagram,paid,Stories - New Collection,Paid Social,mobile,Netherlands,/collections/new-arrivals,18,8,0.0,57,1,0,0,0
2025-10-18,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/collections/new-arrivals,16,6,0.0,48,1,0,0,0
2025-10-18,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/blogs/style-guide,27,18,0.0,68,2,1,0,0
2025-10-18,email,newsletter,Post-Purchase Flow,Email,mobile,Netherlands,/blogs/style-guide,26,17,0.0,66,1,0,0,0
2025-10-18,email,newsletter,Abandoned Cart,Email,tablet,Germany,/blogs/style-guide,23,15,0.0,70,1,0,0,0
2025-10-18,bing,organic,,Organic Search,mobile,Belgium,/collections/new-arrivals,12,7,0.0,36,1,0,0,0
2025-10-18,bing,organic,,Organic Search,mobile,Belgium,/collections/new-arrivals,13,7,0.0,39,0,0,0,0
2025-10-18,bing,organic,,Organic Search,mobile,Netherlands,/,12,6,0.0,36,1,0,0,0
2025-10-18,pinterest,referral,,Social,mobile,Germany,/,9,3,0.0,26,0,0,0,0
2025-10-18,pinterest,referral,,Social,desktop,Belgium,/blogs/style-guide,10,4,0.0,24,0,0,0,0
2025-10-18,pinterest,referral,,Social,mobile,Netherlands,/products/organic-joggers,10,3,0.0,30,0,0,0,0
2025-10-19,google,cpc,Brand - BE,Paid Search,tablet,Netherlands,/collections/sale,107,53,117.47,343,8,3,2,2
2025-10-19,google,cpc,Shopping - Best Sellers,Paid Search,desktop,Belgium,/products/premium-hoodie,90,54,132.78,216,6,2,2,2
2025-10-19,google,cpc,Brand - NL,Paid Search,desktop,Germany,/blogs/style-guide,88,51,142.05,270,8,4,2,2
2025-10-19,google,organic,,Organic Search,mobile,Germany,/,98,59,69.61,275,8,4,1,1
2025-10-19,google,organic,,Organic Search,mobile,Netherlands,/,112,75,55.64,344,8,3,1,1
2025-10-19,google,organic,,Organic Search,desktop,Germany,/,124,83,128.56,382,8,4,2,2
2025-10-19,(direct),(none),,Direct,mobile,Netherlands,/collections/accessories,63,32,67.11,163,5,2,1,1
2025-10-19,(direct),(none),,Direct,desktop,Netherlands,/products/classic-essential-tee,54,26,68.12,160,4,2,1,1
2025-10-19,(direct),(none),,Direct,desktop,Netherlands,/products/classic-essential-tee,48,21,55.51,142,3,1,1,1
2025-10-19,facebook,paid,Lookalike - Purchasers,Paid Social,desktop,Netherlands,/products/classic-essential-tee,37,15,0.0,113,2,0,0,0
2025-10-19,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,France,/collections/sale,40,17,0.0,100,3,1,0,0
2025-10-19,facebook,paid,Retargeting - Website Visitors,Paid Social,mobile,Netherlands,/,36,14,0.0,101,2,1,0,0
2025-10-19,instagram,paid,Reels - Product Highlights,Paid Social,desktop,Belgium,/,21,9,0.0,65,1,0,0,0
2025-10-19,instagram,paid,Reels - Product Highlights,Paid Social,mobile,Netherlands,/collections/new-arrivals,21,10,0.0,55,1,0,0,0
2025-10-19,instagram,paid,Reels - Product Highlights,Paid Social,tablet,Germany,/,17,7,0.0,41,1,0,0,0
2025-10-19,email,newsletter,Weekly Newsletter,Email,mobile,Netherlands,/,32,19,59.61,95,2,0,1,1
2025-10-19,email,newsletter,Abandoned Cart,Email,mobile,Netherlands,/collections/new-arrivals,29,20,0.0,73,2,1,0,0
2025-10-19,email,newsletter,Abandoned Cart,Email,mobile,Germany,/collections/new-arrivals,26,18,0.0,82,2,1,0,0
2025-10-19,bing,organic,,Organic Search,desktop,Netherlands,/pages/about-us,17,10,0.0,49,1,0,0,0
2025-10-19,bing,organic,,Organic Search,desktop,Netherlands,/collections/new-arrivals,16,10,0.0,41,1,0,0,0
2025-10-19,bing,organic,,Organic Search,mobile,Netherlands,/products/organic-joggers,15,9,0.0,43,1,0,0,0
2025-10-19,pinterest,referral,,Social,mobile,Netherlands,/products/classic-essential-tee,11,4,0.0,29,0,0,0,0
