event_date,device_category,channel_grouping,sessions,product_views,add_to_cart,begin_checkout,purchases,revenue
2025-11-17,mobile,Direct,171,109,17,8,4,271.67
2025-11-17,desktop,Paid Social,202,138,26,12,6,414.15
2025-11-17,mobile,Paid Social,179,122,16,7,3,201.58
2025-11-17,desktop,Email,95,65,12,6,3,209.82
2025-11-17,mobile,Email,86,57,8,3,1,57.76
2025-11-18,desktop,Paid Search,328,225,41,20,10,586.46
2025-11-18,mobile,Paid Search,268,162,26,13,6,358.17
2025-11-18,desktop,Organic Search,440,298,49,28,18,1243.93
2025-11-18,mobile,Organic Search,325,196,33,17,9,645.15
2025-11-18,desktop,Direct,202,128,24,12,6,404.65
2025-11-18,mobile,Direct,162,106,15,7,3,176.06
2025-11-18,desktop,Paid Social,201,122,23,13,7,417.13
2025-11-18,mobile,Paid Social,177,111,18,8,4,262.66
2025-11-18,desktop,Email,116,73,13,7,4,270.24
2025-11-18,mobile,Email,81,49,8,4,1,64.71
2025-11-19,desktop,Paid Search,349,237,42,23,14,939.27
2025-11-19,mobile,Paid Search,260,167,24,10,5,354.56
2025-11-19,desktop,Organic Search,370,246,43,23,12,806.78
2025-11-19,mobile,Organic Search,286,186,29,13,6,374.47
2025-11-19,desktop,Direct,173,117,19,9,5,314.83
2025-11-19,mobile,Direct,140,90,13,6,3,217.07
2025-11-19,desktop,Paid Social,212,140,26,14,9,642.44
2025-11-19,mobile,Paid Social,159,111,17,8,3,193.66
2025-11-19,desktop,Email,103,64,12,6,3,192.96
2025-11-19,mobile,Email,81,54,8,4,1,61.37
2025-11-20,desktop,Paid Search,339,215,36,18,11,723.1
2025-11-20,mobile,Paid Search,275,184,26,13,7,456.11
2025-11-20,desktop,Organic Search,393,264,45,23,14,885.0
2025-11-20,mobile,Organic Search,301,207,32,16,7,438.21
2025-11-20,desktop,Direct,179,114,22,12,7,438.93
2025-11-20,mobile,Direct,159,107,15,6,3,188.77
2025-11-20,desktop,Paid Social,223,137,28,15,9,531.49
2025-11-20,mobile,Paid Social,175,119,17,7,3,204.5
2025-11-20,desktop,Email,103,72,13,7,3,184.36
2025-11-20,mobile,Email,84,56,7,3,1,61.95
2025-11-21,desktop,Paid Search,358,233,45,26,16,1097.04
2025-11-21,mobile,Paid Search,264,161,25,11,5,352.23
2025-11-21,desktop,Organic Search,409,279,49,24,15,998.23
2025-11-21,mobile,Organic Search,320,209,34,17,8,549.19
2025-11-21,desktop,Direct,192,134,22,12,7,454.18
2025-11-21,mobile,Direct,149,94,13,6,3,191.36
2025-11-21,desktop,Paid Social,220,144,26,15,8,499.4
2025-11-21,mobile,Paid Social,151,105,14,6,2,125.59
2025-11-21,desktop,Email,95,63,10,5,3,184.02
2025-11-21,mobile,Email,89,53,9,4,2,120.69
2025-11-22,desktop,Paid Search,265,160,30,17,9,565.61
2025-11-22,mobile,Paid Search,197,130,18,9,4,281.8
2025-11-22,desktop,Organic Search,325,224,41,23,15,1015.34
2025-11-22,mobile,Organic Search,273,168,27,12,6,369.38
2025-11-22,desktop,Direct,155,94,17,9,5,360.52
2025-11-22,mobile,Direct,148,98,14,6,3,201.92
2025-11-22,desktop,Paid Social,153,106,16,9,5,291.36
2025-11-22,mobile,Paid Social,128,79,13,7,3,183.94
2025-11-22,desktop,Email,84,56,10,6,3,182.45
2025-11-22,mobile,Email,70,47,7,3,1,70.93
2025-11-23,desktop,Paid Search,244,162,28,16,10,725.02
2025-11-23,mobile,Paid Search,197,128,21,11,6,376.64
2025-11-23,desktop,Organic Search,297,193,38,22,12,732.59
2025-11-23,mobile,Organic Search,261,170,28,14,7,441.06
2025-11-23,desktop,Direct,170,105,20,10,6,407.44
2025-11-23,mobile,Direct,117,76,12,5,2,134.52
2025-11-23,desktop,Paid Social,174,104,18,9,5,334.38
2025-11-23,mobile,Paid Social,122,79,13,7,3,208.95
2025-11-23,desktop,Email,84,52,9,5,2,117.38
2025-11-23,mobile,Email,77,47,8,3,1,72.08
2025-11-24,desktop,Paid Search,411,255,49,24,13,773.86
2025-11-24,mobile,Paid Search,319,214,34,18,8,567.98
2025-11-24,desktop,Organic Search,459,319,51,30,17,1106.74
2025-11-24,mobile,Organic Search,403,270,39,19,10,579.34
2025-11-24,desktop,Direct,220,151,26,14,7,459.76
2025-11-24,mobile,Direct,202,135,19,9,4,254.73
2025-11-24,desktop,Paid Social,245,165,29,16,9,563.26
2025-11-24,mobile,Paid Social,207,127,23,10,4,260.39
2025-11-24,desktop,Email,138,83,15,8,4,229.21
2025-11-24,mobile,Email,96,61,8,3,1,69.6
2025-11-25,desktop,Paid Search,406,274,52,29,18,1139.95
2025-11-25,mobile,Paid Search,283,171,28,14,7,494.44
2025-11-25,desktop,Organic Search,488,294,61,34,20,1251.78
2025-11-25,mobile,Organic Search,391,252,41,19,9,615.64
2025-11-25,desktop,Direct,239,151,29,17,9,637.83
2025-11-25,mobile,Direct,167,108,16,7,3,176.99
2025-11-25,desktop,Paid Social,195,121,23,12,6,417.23
2025-11-25,mobile,Paid Social,188,127,18,8,4,250.54
2025-11-25,desktop,Email,114,79,13,6,3,189.63
2025-11-25,mobile,Email,106,71,10,5,2,139.45
2025-11-26,desktop,Paid Search,347,209,41,23,14,978.48
2025-11-26,mobile,Paid Search,319,191,35,17,8,490.59
2025-11-26,desktop,Organic Search,478,321,62,31,17,1221.78
2025-11-26,mobile,Organic Search,391,272,41,22,12,821.22
2025-11-26,desktop,Direct,243,169,31,17,9,625.2
2025-11-26,mobile,Direct,195,135,19,9,4,283.5
2025-11-26,desktop,Paid Social,202,124,22,13,8,536.83
2025-11-26,mobile,Paid Social,171,115,16,8,3,201.62
2025-11-26,desktop,Email,119,80,15,8,5,338.35
2025-11-26,mobile,Email,90,62,9,4,1,63.84
2025-11-27,desktop,Paid Search,387,269,46,24,15,923.42
2025-11-27,mobile,Paid Search,282,178,30,14,6,422.2
2025-11-27,desktop,Organic Search,415,275,45,22,14,960.2
2025-11-27,mobile,Organic Search,333,204,32,16,8,548.59
2025-11-27,desktop,Direct,231,147,25,15,8,493.27
2025-11-27,mobile,Direct,184,122,17,8,4,246.84
2025-11-27,desktop,Paid Social,187,127,22,12,7,504.48
2025-11-27,mobile,Paid Social,182,115,19,8,4,244.09
2025-11-27,desktop,Email,104,72,12,6,3,201.69
2025-11-27,mobile,Email,82,52,8,4,2,114.53
2025-11-28,desktop,Paid Search,365,255,43,24,14,998.88
2025-11-28,mobile,Paid Search,320,219,30,15,7,470.66
2025-11-28,desktop,Organic Search,479,332,62,36,20,1287.1
2025-11-28,mobile,Organic Search,341,226,31,15,7,442.65
2025-11-28,desktop,Direct,201,125,25,14,8,464.11
2025-11-28,mobile,Direct,180,122,18,8,3,217.09
2025-11-28,desktop,Paid Social,192,134,25,13,7,404.6
2025-11-28,mobile,Paid Social,189,120,20,9,4,232.36
2025-11-28,desktop,Email,103,70,12,7,4,274.34
2025-11-28,mobile,Email,105,66,10,5,2,133.08
2025-11-29,desktop,Paid Search,256,174,31,15,9,610.34
2025-11-29,mobile,Paid Search,203,124,18,8,4,231.16
2025-11-29,desktop,Organic Search,313,197,34,17,10,701.29
2025-11-29,mobile,Organic Search,238,156,22,10,4,264.95
2025-11-29,desktop,Direct,166,102,21,11,6,388.13
2025-11-29,mobile,Direct,126,78,11,5,2,116.12
2025-11-29,desktop,Paid Social,152,100,18,9,5,343.72
2025-11-29,mobile,Paid Social,124,79,12,5,2,123.46
2025-11-29,desktop,Email,82,52,9,4,2,122.78
2025-11-29,mobile,Email,59,40,6,2,0,0.0
2025-11-30,desktop,Paid Search,295,183,38,22,13,859.79
2025-11-30,mobile,Paid Search,236,154,23,12,6,380.36
2025-11-30,desktop,Organic Search,285,196,33,17,11,659.43
2025-11-30,mobile,Organic Search,265,160,24,12,6,396.04
2025-11-30,desktop,Direct,142,97,16,9,5,318.66
2025-11-30,mobile,Direct,117,73,12,6,3,212.77
2025-11-30,desktop,Paid Social,169,104,18,9,5,337.57
2025-11-30,mobile,Paid Social,139,94,13,6,3,209.5
2025-11-30,desktop,Email,88,53,11,5,3,177.25
2025-11-30,mobile,Email,73,46,7,3,1,71.75
2025-12-01,desktop,Paid Search,372,257,40,21,11,764.18
2025-12-01,mobile,Paid Search,307,193,32,17,7,471.96
2025-12-01,desktop,Organic Search,447,282,54,32,18,1294.81
2025-12-01,mobile,Organic Search,355,231,34,18,9,611.09
2025-12-01,desktop,Direct,246,169,27,15,8,563.96
2025-12-01,mobile,Direct,183,115,18,8,4,230.73
2025-12-01,desktop,Paid Social,210,133,25,13,7,451.2
2025-12-01,mobile,Paid Social,169,116,16,7,3,186.04
2025-12-01,desktop,Email,129,84,14,7,4,269.55
2025-12-01,mobile,Email,101,67,10,5,2,131.12
2025-12-02,desktop,Paid Search,307,199,33,16,8,549.22
2025-12-02,mobile,Paid Search,244,157,23,11,6,397.28
2025-12-02,desktop,Organic Search,444,280,48,24,15,917.15
2025-12-02,mobile,Organic Search,303,202,29,13,6,402.28
2025-12-02,desktop,Direct,211,142,23,13,7,442.15
2025-12-02,mobile,Direct,165,99,17,7,3,208.32
2025-12-02,desktop,Paid Social,212,141,26,13,8,563.47
2025-12-02,mobile,Paid Social,146,98,15,7,3,191.72
2025-12-02,desktop,Email,101,70,13,7,4,245.95
2025-12-02,mobile,Email,91,56,9,4,2,132.68
2025-12-03,desktop,Paid Search,354,213,41,23,14,1018.35
2025-12-03,mobile,Paid Search,284,176,29,13,6,418.37
2025-12-03,desktop,Organic Search,375,240,47,26,16,1060.23
2025-12-03,mobile,Organic Search,302,204,29,13,6,358.13
2025-12-03,desktop,Direct,222,132,27,15,8,546.96
2025-12-03,mobile,Direct,153,97,17,7,3,205.88
2025-12-03,desktop,Paid Social,207,139,24,14,8,568.06
2025-12-03,mobile,Paid Social,174,112,18,8,4,241.42
2025-12-03,desktop,Email,117,74,13,6,3,185.28
2025-12-03,mobile,Email,90,61,8,4,2,135.83
2025-12-04,desktop,Paid Search,296,180,32,19,11,798.7
2025-12-04,mobile,Paid Search,284,177,26,12,6,402.17
2025-12-04,desktop,Organic Search,410,257,44,24,14,916.16
2025-12-04,mobile,Organic Search,353,215,33,16,8,485.34
2025-12-04,desktop,Direct,203,123,24,13,7,400.89
2025-12-04,mobile,Direct,173,121,18,8,4,232.27
2025-12-04,desktop,Paid Social,185,115,24,12,7,407.93
2025-12-04,mobile,Paid Social,164,107,18,9,4,270.03
2025-12-04,desktop,Email,109,71,12,7,3,203.75
2025-12-04,mobile,Email,79,50,7,3,1,59.52
2025-12-05,desktop,Paid Search,291,203,31,17,10,643.12
2025-12-05,mobile,Paid Search,285,192,29,14,7,467.49
2025-12-05,desktop,Organic Search,426,299,54,31,18,1123.69
2025-12-05,mobile,Organic Search,351,233,36,19,9,522.19
2025-12-05,desktop,Direct,203,132,23,11,6,379.88
2025-12-05,mobile,Direct,178,124,18,8,4,240.65
2025-12-05,desktop,Paid Social,193,134,24,14,8,528.37
2025-12-05,mobile,Paid Social,144,98,13,5,2,117.22
2025-12-05,desktop,Email,99,61,12,6,3,175.04
2025-12-05,mobile,Email,88,54,8,4,2,116.06
2025-12-06,desktop,Paid Search,262,157,33,18,11,639.62
2025-12-06,mobile,Paid Search,189,126,18,8,3,200.35
2025-12-06,desktop,Organic Search,271,173,30,16,9,644.4
2025-12-06,mobile,Organic Search,233,148,23,12,5,313.83
2025-12-06,desktop,Direct,134,85,17,9,5,323.25
2025-12-06,mobile,Direct,126,84,13,6,3,211.91
2025-12-06,desktop,Paid Social,135,81,16,8,4,282.61
2025-12-06,mobile,Paid Social,111,74,11,5,2,123.75
2025-12-06,desktop,Email,74,50,8,4,2,141.05
2025-12-06,mobile,Email,58,38,6,3,1,65.95
2025-12-07,desktop,Paid Search,230,142,27,14,8,580.56
2025-12-07,mobile,Paid Search,178,113,17,7,3,177.56
2025-12-07,desktop,Organic Search,266,161,34,18,9,636.03
2025-12-07,mobile,Organic Search,219,142,21,10,4,228.98
2025-12-07,desktop,Direct,151,105,19,11,6,425.69
2025-12-07,mobile,Direct,107,73,10,4,2,129.32
2025-12-07,desktop,Paid Social,155,103,19,10,6,360.31
2025-12-07,mobile,Paid Social,118,74,12,5,2,142.03
2025-12-07,desktop,Email,68,47,7,3,1,69.06
2025-12-07,mobile,Email,66,45,7,3,1,72.54
2025-12-08,desktop,Paid Search,321,203,39,21,13,932.31
2025-12-08,mobile,Paid Search,273,180,25,13,6,395.2
2025-12-08,desktop,Organic Search,434,263,56,27,16,1099.12
2025-12-08,mobile,Organic Search,300,184,29,14,6,376.85
2025-12-08,desktop,Direct,200,130,23,13,7,446.42
2025-12-08,mobile,Direct,153,104,15,7,3,190.22
2025-12-08,desktop,Paid Social,192,125,23,12,6,356.44
2025-12-08,mobile,Paid Social,176,118,18,9,4,265.44
2025-12-08,desktop,Email,95,64,12,6,3,207.34
2025-12-08,mobile,Email,91,61,9,4,2,135.62
2025-12-09,desktop,Paid Search,329,214,42,23,13,743.62
2025-12-09,mobile,Paid Search,283,187,30,15,8,503.43
2025-12-09,desktop,Organic Search,407,245,47,24,13,821.94
2025-12-09,mobile,Organic Search,318,202,35,18,8,581.2
2025-12-09,desktop,Direct,189,126,24,11,6,404.97
2025-12-09,mobile,Direct,145,87,14,6,2,123.2
2025-12-09,desktop,Paid Social,205,126,22,11,6,422.76
2025-12-09,mobile,Paid Social,143,95,14,6,2,127.42
2025-12-09,desktop,Email,89,54,10,6,3,174.64
2025-12-09,mobile,Email,87,56,8,3,1,71.61
2025-12-10,desktop,Paid Search,296,185,38,20,10,581.2
2025-12-10,mobile,Paid Search,268,171,29,14,6,384.31
2025-12-10,desktop,Organic Search,352,229,45,24,15,1018.85
2025-12-10,mobile,Organic Search,289,191,26,13,6,369.59
2025-12-10,desktop,Direct,162,111,17,9,5,311.98
2025-12-10,mobile,Direct,160,98,17,8,3,181.97
2025-12-10,desktop,Paid Social,199,122,26,15,9,572.66
2025-12-10,mobile,Paid Social,150,103,15,8,4,288.94
2025-12-10,desktop,Email,105,67,13,7,4,258.1
2025-12-10,mobile,Email,75,49,6,2,0,0.0
2025-12-11,desktop,Paid Search,315,203,38,21,11,663.86
2025-12-11,mobile,Paid Search,233,151,25,12,6,345.84
2025-12-11,desktop,Organic Search,401,248,49,25,14,821.83
2025-12-11,mobile,Organic Search,307,209,33,16,8,582.34
2025-12-11,desktop,Direct,164,109,18,10,5,298.6
2025-12-11,mobile,Direct,161,111,16,8,4,251.27
2025-12-11,desktop,Paid Social,185,128,24,14,8,491.47
2025-12-11,mobile,Paid Social,142,95,15,8,4,253.21
2025-12-11,desktop,Email,100,68,10,5,2,119.89
2025-12-11,mobile,Email,72,45,6,2,0,0.0
2025-12-12,desktop,Paid Search,272,188,33,18,11,638.09
2025-12-12,mobile,Paid Search,232,141,25,12,5,300.31
2025-12-12,desktop,Organic Search,307,206,33,17,9,619.52
2025-12-12,mobile,Organic Search,254,162,24,11,5,350.55
2025-12-12,desktop,Direct,159,98,20,10,5,343.19
2025-12-12,mobile,Direct,151,101,15,7,3,194.86
2025-12-12,desktop,Paid Social,160,108,17,9,5,325.76
2025-12-12,mobile,Paid Social,154,104,15,6,3,188.84
2025-12-12,desktop,Email,86,58,9,4,2,114.58
2025-12-12,mobile,Email,74,50,7,3,1,60.9
2025-12-13,desktop,Paid Search,212,136,23,12,7,437.55
2025-12-13,mobile,Paid Search,198,127,18,9,4,243.54
2025-12-13,desktop,Organic Search,266,170,31,15,9,597.72
2025-12-13,mobile,Organic Search,220,146,22,10,5,363.55
2025-12-13,desktop,Direct,122,84,14,7,4,249.94
2025-12-13,mobile,Direct,111,75,10,4,2,129.63
2025-12-13,desktop,Paid Social,120,82,14,8,4,259.46
2025-12-13,mobile,Paid Social,112,74,10,5,2,131.32
2025-12-13,desktop,Email,62,42,7,3,1,59.3
2025-12-13,mobile,Email,57,36,5,2,1,64.33
2025-12-14,desktop,Paid Search,235,144,29,16,9,599.59
2025-12-14,mobile,Paid Search,174,111,17,9,4,290.88
2025-12-14,desktop,Organic Search,278,191,34,18,9,621.24
2025-12-14,mobile,Organic Search,251,158,24,10,4,239.71
2025-12-14,desktop,Direct,135,88,17,9,5,326.73
2025-12-14,mobile,Direct,103,66,10,4,1,63.58
2025-12-14,desktop,Paid Social,143,96,15,8,5,336.4
2025-12-14,mobile,Paid Social,101,60,10,5,2,137.26
2025-12-14,desktop,Email,79,50,9,4,2,120.6
2025-12-14,mobile,Email,55,36,5,2,0,0.0
2025-12-15,desktop,Paid Search,302,205,33,19,11,681.25
2025-12-15,mobile,Paid Search,260,157,26,12,6,407.2
2025-12-15,desktop,Organic Search,454,287,55,30,17,1142.08
2025-12-15,mobile,Organic Search,317,217,33,16,7,441.28
2025-12-15,desktop,Direct,221,144,26,13,7,407.36
2025-12-15,mobile,Direct,149,90,14,6,2,145.14
2025-12-15,desktop,Paid Social,218,132,25,12,7,412.7
2025-12-15,mobile,Paid Social,177,120,19,10,5,326.93
2025-12-15,desktop,Email,115,79,12,6,3,180.02
2025-12-15,mobile,Email,89,58,8,4,2,116.5
2025-12-16,desktop,Paid Search,315,203,35,20,11,780.38
2025-12-16,mobile,Paid Search,221,145,20,8,3,201.16
2025-12-16,desktop,Organic Search,326,221,36,18,9,609.27
2025-12-16,mobile,Organic Search,270,169,27,12,6,433.83
2025-12-16,desktop,Direct,153,93,17,9,5,338.19
2025-12-16,mobile,Direct,131,80,12,6,3,180.24
2025-12-16,desktop,Paid Social,166,108,20,11,7,420.99
2025-12-16,mobile,Paid Social,148,95,13,6,2,120.93
2025-12-16,desktop,Email,81,54,10,5,2,132.0
2025-12-16,mobile,Email,74,50,7,3,1,62.63
2025-12-17,desktop,Paid Search,272,182,30,16,10,574.02
2025-12-17,mobile,Paid Search,248,153,26,13,7,506.02
2025-12-17,desktop,Organic Search,362,232,42,21,13,933.76
2025-12-17,mobile,Organic Search,293,185,29,15,8,477.37
2025-12-17,desktop,Direct,188,121,22,13,8,517.01
2025-12-17,mobile,Direct,143,93,14,6,3,204.85
2025-12-17,desktop,Paid Social,168,111,20,10,5,292.99
2025-12-17,mobile,Paid Social,150,100,15,6,3,197.34
2025-12-17,desktop,Email,96,66,12,6,3,217.43
2025-12-17,mobile,Email,67,42,6,3,1,69.47
2025-12-18,desktop,Paid Search,279,168,34,17,10,678.13
2025-12-18,mobile,Paid Search,205,136,19,8,3,179.94
2025-12-18,desktop,Organic Search,351,239,45,22,12,859.76
2025-12-18,mobile,Organic Search,249,156,26,12,6,379.94
2025-12-18,desktop,Direct,168,101,22,10,6,428.97
2025-12-18,mobile,Direct,124,79,11,5,2,122.08
2025-12-18,desktop,Paid Social,181,124,23,11,6,386.84
2025-12-18,mobile,Paid Social,142,96,15,7,3,173.17
2025-12-18,desktop,Email,81,50,9,5,3,209.34
2025-12-18,mobile,Email,82,55,8,4,2,134.3
2025-12-19,desktop,Paid Search,267,172,34,20,12,736.95
2025-12-19,mobile,Paid Search,222,152,21,10,4,253.83
2025-12-19,desktop,Organic Search,348,211,38,20,13,876.18
2025-12-19,mobile,Organic Search,318,217,29,14,6,351.84
2025-12-19,desktop,Direct,166,105,18,10,5,360.64
2025-12-19,mobile,Direct,161,96,17,8,3,202.39
2025-12-19,desktop,Paid Social,179,118,22,11,6,435.58
2025-12-19,mobile,Paid Social,160,101,15,8,4,287.57
2025-12-19,desktop,Email,92,56,11,5,3,201.21
2025-12-19,mobile,Email,78,50,7,3,1,60.72
2025-12-20,desktop,Paid Search,249,157,27,14,8,532.23
2025-12-20,mobile,Paid Search,173,105,15,7,3,196.73
2025-12-20,desktop,Organic Search,305,209,37,21,13,794.89
2025-12-20,mobile,Organic Search,239,148,24,11,6,384.65
2025-12-20,desktop,Direct,140,93,15,8,4,285.9
2025-12-20,mobile,Direct,105,73,10,5,2,142.9
2025-12-20,desktop,Paid Social,141,95,18,9,5,304.26
2025-12-20,mobile,Paid Social,102,71,9,4,1,66.12
2025-12-20,desktop,Email,67,43,8,4,2,118.33
2025-12-20,mobile,Email,59,37,6,3,1,64.28
2025-12-21,desktop,Paid Search,202,123,22,11,6,400.53
2025-12-21,mobile,Paid Search,167,113,17,8,3,208.85
2025-12-21,desktop,Organic Search,296,179,34,18,11,681.61
2025-12-21,mobile,Organic Search,248,170,27,12,6,363.28
2025-12-21,desktop,Direct,128,84,15,8,4,240.64
2025-12-21,mobile,Direct,101,68,10,4,2,127.62
2025-12-21,desktop,Paid Social,138,86,16,8,4,288.1
2025-12-21,mobile,Paid Social,113,68,11,5,2,126.89
2025-12-21,desktop,Email,80,53,9,4,2,141.21
2025-12-21,mobile,Email,57,38,5,2,1,71.14
2025-12-22,desktop,Paid Search,312,201,34,20,12,727.15
2025-12-22,mobile,Paid Search,274,176,26,12,6,346.05
2025-12-22,desktop,Organic Search,343,219,37,19,12,815.62
2025-12-22,mobile,Organic Search,352,219,36,16,8,534.59
2025-12-22,desktop,Direct,172,113,21,11,6,347.38
2025-12-22,mobile,Direct,159,107,14,7,3,214.59
2025-12-22,desktop,Paid Social,199,119,24,13,7,413.75
2025-12-22,mobile,Paid Social,152,103,14,6,3,184.03
2025-12-22,desktop,Email,93,61,11,5,3,218.38
2025-12-22,mobile,Email,85,53,8,4,1,70.11
2025-12-23,desktop,Paid Search,313,216,34,17,11,685.79
2025-12-23,mobile,Paid Search,229,152,23,11,5,318.73
2025-12-23,desktop,Organic Search,347,217,42,24,15,1085.14
2025-12-23,mobile,Organic Search,256,179,26,12,6,434.04
2025-12-23,desktop,Direct,188,128,21,11,7,457.63
2025-12-23,mobile,Direct,125,83,13,6,3,177.1
2025-12-23,desktop,Paid Social,157,104,17,8,4,243.65
2025-12-23,mobile,Paid Social,135,85,13,5,2,125.23
2025-12-23,desktop,Email,101,69,12,6,3,185.15
2025-12-23,mobile,Email,72,47,6,2,0,0.0
2025-12-24,desktop,Paid Search,271,165,35,17,11,732.08
2025-12-24,mobile,Paid Search,249,155,26,13,7,422.66
2025-12-24,desktop,Organic Search,340,216,36,18,11,660.19
2025-12-24,mobile,Organic Search,329,222,36,18,9,536.0
2025-12-24,desktop,Direct,164,107,20,10,5,317.96
2025-12-24,mobile,Direct,164,109,16,8,3,176.87
2025-12-24,desktop,Paid Social,189,127,22,11,6,382.51
2025-12-24,mobile,Paid Social,154,94,14,6,2,144.57
2025-12-24,desktop,Email,102,65,11,5,3,175.81
2025-12-24,mobile,Email,82,56,8,3,1,71.44
2025-12-25,desktop,Paid Search,304,186,33,18,10,712.35
2025-12-25,mobile,Paid Search,241,158,23,11,5,352.88
2025-12-25,desktop,Organic Search,308,213,39,23,13,903.07
2025-12-25,mobile,Organic Search,261,159,28,14,7,408.9
2025-12-25,desktop,Direct,187,121,24,14,8,503.62
2025-12-25,mobile,Direct,143,99,15,8,3,211.09
2025-12-25,desktop,Paid Social,179,108,21,10,6,345.32
2025-12-25,mobile,Paid Social,137,90,12,5,2,135.43
2025-12-25,desktop,Email,89,57,10,5,2,136.0
2025-12-25,mobile,Email,77,46,8,4,2,116.74
2025-12-26,desktop,Paid Search,276,188,33,19,12,855.57
2025-12-26,mobile,Paid Search,264,181,28,14,7,408.74
2025-12-26,desktop,Organic Search,376,226,44,22,13,912.73
2025-12-26,mobile,Organic Search,287,178,27,12,6,357.97
2025-12-26,desktop,Direct,165,111,18,9,5,311.71
2025-12-26,mobile,Direct,137,85,12,5,2,135.35
2025-12-26,desktop,Paid Social,167,114,19,10,6,369.18
2025-12-26,mobile,Paid Social,126,88,11,4,1,57.54
2025-12-26,desktop,Email,82,55,10,5,3,184.64
2025-12-26,mobile,Email,73,48,6,2,0,0.0
2025-12-27,desktop,Paid Search,220,139,27,15,8,560.55
2025-12-27,mobile,Paid Search,158,98,15,7,3,204.89
2025-12-27,desktop,Organic Search,228,142,29,15,9,613.33
2025-12-27,mobile,Organic Search,185,115,17,8,3,214.42
2025-12-27,desktop,Direct,111,70,12,5,3,179.09
2025-12-27,mobile,Direct,98,62,9,4,1,62.31
2025-12-27,desktop,Paid Social,135,92,17,9,5,357.64
2025-12-27,mobile,Paid Social,95,60,9,4,2,127.09
2025-12-27,desktop,Email,59,39,7,3,1,67.42
2025-12-27,mobile,Email,47,32,4,2,1,58.62
2025-12-28,desktop,Paid Search,217,135,27,16,9,612.75
2025-12-28,mobile,Paid Search,177,116,16,8,4,290.5
2025-12-28,desktop,Organic Search,244,147,27,14,8,476.94
2025-12-28,mobile,Organic Search,232,152,21,9,4,283.16
2025-12-28,desktop,Direct,122,79,14,7,4,253.46
2025-12-28,mobile,Direct,98,67,9,4,1,63.23
2025-12-28,desktop,Paid Social,128,82,14,7,3,212.24
2025-12-28,mobile,Paid Social,106,69,10,5,2,124.96
2025-12-28,desktop,Email,74,46,9,4,2,122.83
2025-12-28,mobile,Email,61,38,5,2,1,63.92
2025-12-29,desktop,Paid Search,286,182,37,20,11,728.97
2025-12-29,mobile,Paid Search,257,171,28,14,6,418.48
2025-12-29,desktop,Organic Search,394,238,50,27,14,923.44
